model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
DNN,Baseline,0,0.8467899728878399,0.8291699270000478,0.8796553591316784,0.8727823066958853,0.8467899728878399,0.8370727859824143,0.8514791566383644,0.8727823066958853,0.12721769330411467,0.8727823066958853,0.12721769330411467
DNN,BIM,0.01,0.8442542401137131,0.8269989507660092,0.8779578501101273,0.8706059029829303,0.8442542401137131,0.8345519237228493,0.8490480094741732,0.8706059029829303,0.12939409701706966,0.8706059029829303,0.12939409701706966
DNN,BIM,0.1,0.8169446613612235,0.8044997249584698,0.8610849732596559,0.848056544873675,0.8169446613612235,0.8075900944473138,0.8229262982788363,0.848056544873675,0.15194345512632498,0.848056544873675,0.15194345512632498
DNN,BIM,0.2,0.7904861763080082,0.7842802045740832,0.845848167409368,0.8265586200842223,0.7904861763080082,0.7818540259862856,0.7975374568974329,0.8265586200842223,0.17344137991577768,0.8265586200842223,0.17344137991577768
DNN,BIM,0.3,0.7797071184775074,0.7756561861374103,0.8391033958430691,0.817232029760125,0.7797071184775074,0.7711923209508771,0.7871998769487035,0.817232029760125,0.18276797023987496,0.817232029760125,0.18276797023987496
DNN,FGSM,0.01,0.8455835256337139,0.8282842713917712,0.8783677429323689,0.8713124070769436,0.8455835256337139,0.8359673501567106,0.8502621548040074,0.8713124070769436,0.12868759292305643,0.8713124070769436,0.12868759292305643
DNN,FGSM,0.1,0.8248677295101385,0.8086796439385582,0.861821568032509,0.850857872515332,0.8248677295101385,0.8145375654923814,0.8303738474937279,0.850857872515332,0.1491421274846681,0.850857872515332,0.1491421274846681
DNN,FGSM,0.2,0.8016249747742847,0.786759857898123,0.8422911781405066,0.8269633379586263,0.8016249747742847,0.7905861040438633,0.8080018452585224,0.8269633379586263,0.1730366620413737,0.8269633379586263,0.1730366620413737
DNN,FGSM,0.3,0.788485667406621,0.773821773991008,0.8300301878774698,0.8123428909090095,0.788485667406621,0.7768533481654312,0.7953043973624454,0.8123428909090095,0.1876571090909905,0.8123428909090095,0.1876571090909905
DNN,PGD,0.01,0.8444253362697528,0.8268626366769134,0.8776395004997402,0.8703275374681607,0.8444253362697528,0.8345962075348561,0.8492024562822535,0.8703275374681607,0.12967246253183928,0.8703275374681607,0.12967246253183928
DNN,PGD,0.1,0.8181028507251845,0.8055178523592215,0.8620324463285525,0.8492253059366119,0.8181028507251845,0.8087513870594307,0.8240479801138323,0.8492253059366119,0.15077469406338798,0.8492253059366119,0.15077469406338798
DNN,PGD,0.2,0.7921401058163919,0.7855576554633927,0.8467777156375583,0.8279020554326144,0.7921401058163919,0.7834786436164874,0.799119811854999,0.8279020554326144,0.17209794456738553,0.8279020554326144,0.17209794456738553
