model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
DNN,BA,0.01,0.8929727737757851,0.8729618573238438,0.9150927415602476,0.9163083198433877,0.8929727737757851,0.8847962793129556,0.8958832751147258,0.9163083198433877,0.0836916801566123,0.9163083198433877,0.0836916801566123
DNN,BA,0.1,0.8929464512902405,0.872945220441645,0.9151031416656007,0.9163181449437106,0.8929464512902405,0.8847743229585643,0.8958594144037224,0.9163181449437106,0.08368185505628944,0.9163181449437106,0.08368185505628944
DNN,BA,0.2,0.8929990962613297,0.8729918338003481,0.9151279534372129,0.9163495286345965,0.8929990962613297,0.884826351387361,0.8959093579488288,0.9163495286345965,0.0836504713654035,0.9163495286345965,0.0836504713654035
DNN,BA,0.3,0.8929727737757851,0.8729618573238438,0.9150927415602476,0.9163083198433877,0.8929727737757851,0.8847962793129556,0.8958832751147258,0.9163083198433877,0.0836916801566123,0.9163083198433877,0.0836916801566123
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
DNN,BIM,0.01,0.8926656781110984,0.8709510620013081,0.9072031385536043,0.9066487406928583,0.8926656781110984,0.8828980401711786,0.8951153029499015,0.9066487406928583,0.09335125930714167,0.9066487406928583,0.09335125930714167
DNN,BIM,0.1,0.816970983846768,0.7941427073077733,0.8404801807282217,0.8275733199262612,0.816970983846768,0.8026245223491727,0.8218472960113427,0.8275733199262612,0.1724266800737389,0.8275733199262612,0.1724266800737389
DNN,BIM,0.2,0.7325723210290337,0.7233074065364202,0.7841149618648743,0.7560432999629831,0.7325723210290337,0.7204620267242191,0.7414801924279338,0.7560432999629831,0.2439567000370168,0.7560432999629831,0.2439567000370168
DNN,BIM,0.3,0.5565889568398978,0.597919067950634,0.6704480311039575,0.6078427459083567,0.5565889568398978,0.5538960303330135,0.5664166940501154,0.6078427459083567,0.3921572540916432,0.6078427459083567,0.3921572540916432
