model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
DNN,baseline,0,0.9999371735643112,0.9702782261407306,0.9999390530194503,0.937790728688787,0.9999371735643112,0.9513245284545974,0.9999356906225392,0.937790728688787,0.062209271311213066,0.9999872865306166,1.2713469383253956e-05
DNN,BIM,0.01,0.9999371735643112,0.9644509055223006,0.9999351277638217,0.9358974358974359,0.9999371735643112,0.9493944082853705,0.9999354286738841,0.9358974358974359,0.0641025641025641,0.9999873395837995,1.2660416200561605e-05
DNN,BIM,0.1,0.9920671153870317,0.7571890606264821,0.9932169588998347,0.8245652527135412,0.9920671153870317,0.7607436670863279,0.9924448056268179,0.8245652527135412,0.17543474728645878,0.9983052703705271,0.0016947296294729393
DNN,BIM,0.2,0.9310919653365612,0.3531046177874929,0.9305403457340864,0.49295636681820937,0.9310919653365612,0.30315484266668663,0.9271923677670507,0.49295636681820937,0.5070436331817907,0.8955369936321809,0.1044630063678192
DNN,BIM,0.3,0.010106679287799526,0.07044711559549406,0.05459476009887281,0.15937071047877202,0.010106679287799526,0.03599202078836928,0.015260992063980577,0.15937071047877202,0.840629289521228,0.6689487099718096,0.33105129002819045
DNN,FGSM,0.01,0.9999371735643112,0.9644509055223006,0.9999351277638217,0.9358974358974359,0.9999371735643112,0.9493944082853705,0.9999354286738841,0.9358974358974359,0.0641025641025641,0.9999873395837995,1.2660416200561605e-05
DNN,FGSM,0.1,0.9898933207122005,0.6510811887575372,0.9915803899024869,0.850352390494647,0.9898933207122005,0.6853325795999707,0.9905865319537936,0.850352390494647,0.14964760950535305,0.9961676803427821,0.003832319657217912
DNN,FGSM,0.2,0.9232512261626032,0.30987689720125217,0.9140870214246194,0.4906583999099759,0.9232512261626032,0.25703341904761223,0.9125465957494563,0.4906583999099759,0.5093416000900242,0.8689573212562605,0.13104267874373957
DNN,FGSM,0.3,0.9112388116589111,0.22899740146396302,0.885076674802701,0.4216779163034188,0.9112388116589111,0.21444872410070853,0.8948639969204959,0.4216779163034188,0.5783220836965812,0.8395026162801289,0.16049738371987118
DNN,PGD,0.01,0.9999371735643112,0.9644509055223006,0.9999351277638217,0.9358974358974359,0.9999371735643112,0.9493944082853705,0.9999354286738841,0.9358974358974359,0.0641025641025641,0.9999873395837995,1.2660416200561605e-05
DNN,PGD,0.1,0.9920671153870317,0.7571890606264821,0.9932169588998347,0.8245652527135412,0.9920671153870317,0.7607436670863279,0.9924448056268179,0.8245652527135412,0.17543474728645878,0.9983052703705271,0.0016947296294729393
DNN,PGD,0.2,0.9310919653365612,0.3531046177874929,0.9305403457340864,0.49295636681820937,0.9310919653365612,0.30315484266668663,0.9271923677670507,0.49295636681820937,0.5070436331817907,0.8955369936321809,0.1044630063678192
DNN,PGD,0.3,0.010106679287799526,0.07044711559549406,0.05459476009887281,0.15937071047877202,0.010106679287799526,0.03599202078836928,0.015260992063980577,0.15937071047877202,0.840629289521228,0.6689487099718096,0.33105129002819045
