model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
DNN,baseline,0,0.880925849558221,0.8594363564678366,0.8845532881931515,0.8738926435136842,0.880925849558221,0.8658577642030858,0.8820986182309476
DNN,BIM,0.01,0.8720025269586122,0.849399677489048,0.8762152817743095,0.8645815285351484,0.8720025269586122,0.856053327822434,0.8733621418466213
DNN,BIM,0.1,0.7250616384869836,0.6859459159892882,0.7293012373233201,0.6911369054525163,0.7250616384869836,0.6882621461391758,0.7269533944013852
DNN,BIM,0.2,0.503750954190101,0.4539444575292201,0.5234958354088499,0.45057703127273263,0.503750954190101,0.45100445787760024,0.5124765896658066
DNN,BIM,0.3,0.3432452115011714,0.32781164940555385,0.39800000520348455,0.3032191430155231,0.3432452115011714,0.30973398045316203,0.36467547828199254
DNN,FGSM,0.01,0.872221881004817,0.8496571459660635,0.876389016776656,0.8647426712302277,0.872221881004817,0.8562764035371748,0.8735697825166884
DNN,FGSM,0.1,0.7317387756534557,0.6965128794930688,0.7418243854392458,0.7081808647193262,0.7317387756534557,0.7009133255815148,0.7355990126708554
DNN,FGSM,0.2,0.6175518333611182,0.5737155463146753,0.6316893914847341,0.5784534076615525,0.6175518333611182,0.5747682018077023,0.6234928538141664
DNN,FGSM,0.3,0.45145694957489185,0.43863060300321194,0.5054161746109815,0.4297600147882953,0.45145694957489185,0.4247914106085373,0.4695302713927496
DNN,PGD,0.01,0.8720025269586122,0.849399677489048,0.8762152817743095,0.8645815285351484,0.8720025269586122,0.856053327822434,0.8733621418466213
DNN,PGD,0.1,0.7250616384869836,0.6859459159892882,0.7293012373233201,0.6911369054525163,0.7250616384869836,0.6882621461391758,0.7269533944013852
DNN,PGD,0.2,0.503750954190101,0.4539444575292201,0.5234958354088499,0.45057703127273263,0.503750954190101,0.45100445787760024,0.5124765896658066
DNN,PGD,0.3,0.3432452115011714,0.32781164940555385,0.39800000520348455,0.3032191430155231,0.3432452115011714,0.30973398045316203,0.36467547828199254
DNN,DF,0.01,0.19130305077607462,0.21986146844494697,0.24797870817627973,0.22119118752037303,0.19130305077607462,0.19129655538027837,0.1904686236764779
DNN,DF,0.1,0.18287985540181273,0.20982256680968508,0.23580720855283935,0.21309318237485658,0.18287985540181273,0.18284361441514846,0.18087776769320382
DNN,DF,0.2,0.1747637556922375,0.1998827300396362,0.22353124694656148,0.20565821035843662,0.1747637556922375,0.17465965243980625,0.17131118759148742
DNN,DF,0.3,0.16684946170517062,0.19006480919627605,0.2114919186534532,0.19815277294349692,0.16684946170517062,0.166660105398328,0.1621222773954078
DNN,AutoPGD,0.01,0.8800747558589466,0.8584473661378498,0.88381332523557,0.8731361798499808,0.8800747558589466,0.8649535075657273,0.8812777311145154
DNN,AutoPGD,0.1,0.756438041256109,0.7266322775931287,0.7727772441545757,0.7464547571165219,0.756438041256109,0.7328254025410772,0.7615178040680406
DNN,AutoPGD,0.2,0.5028910863289784,0.46539507230379557,0.5331419627865621,0.4617925052992926,0.5028910863289784,0.4604090105666606,0.515102076053711
DNN,AutoPGD,0.3,0.3598897965271867,0.3514230337776705,0.4190963184137282,0.32947368033340885,0.3598897965271867,0.3323159802595703,0.3813312036762637
DNN,ZOO,0,0.8840845478235692,0.8629662352515796,0.8875878206989044,0.877365006160255,0.8840845478235692,0.8693780737939489,0.8852109340594553
DNN,ZOO,0.01,0.8843039018697739,0.8632080212764377,0.8878048466257126,0.8776209260824646,0.8843039018697739,0.8696261228696475,0.8854285035399805
DNN,ZOO,0.1,0.8842863535460775,0.8632111237031029,0.8877477379005723,0.877505966883795,0.8842863535460775,0.8695838424636579,0.8854020953649645
DNN,ZOO,0.2,0.8840406770143282,0.8629116959808427,0.8875554898030368,0.8773400681771722,0.8840406770143282,0.8693347054024608,0.885169923324056
DNN,ZOO,0.3,0.8841547411183547,0.8630404411975872,0.887662926455707,0.8774603151582789,0.8841547411183547,0.8694606371406951,0.8852818347677736
