model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
DNN,ZOO,0.1,0.8904984601345957,0.8749894017328257,0.8901378784821145,0.8722783113903023,0.8904984601345957,0.8736102996680061,0.8902998283535863,0.8722783113903023,0.12772168860969765,0.8722783113903023,0.12772168860969765
DNN,ZOO,0.2,0.8904896859727475,0.8749733386254733,0.8901310924903356,0.8722791562384322,0.8904896859727475,0.8736029796919467,0.8902922730878575,0.8722791562384322,0.12772084376156773,0.8722791562384322,0.12772084376156773
DNN,ZOO,0.3,0.8904984601345957,0.8749894017328257,0.8901378784821145,0.8722783113903023,0.8904984601345957,0.8736102996680061,0.8902998283535863,0.8722783113903023,0.12772168860969765,0.8722783113903023,0.12772168860969765
DNN,HopSkipJump,0,0.7608163480183555,0.7398078794795626,0.792602829013265,0.7700993030348233,0.7608163480183555,0.7445292584594329,0.7678310537900929,0.7700993030348233,0.22990069696517662,0.7700993030348233,0.22990069696517662
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
DNN,BA,0.01,0.8912083958547222,0.8758934748331331,0.8908239360256427,0.8729511371394583,0.8912083958547222,0.8743946896583936,0.8909946708449116,0.8729511371394583,0.12704886286054176,0.8729511371394583,0.12704886286054176
DNN,BA,0.1,0.8911381964005229,0.8757882336321783,0.8907613673815896,0.872914147450232,0.8911381964005229,0.8743248193716477,0.890929254402563,0.872914147450232,0.127085852549768,0.872914147450232,0.127085852549768
DNN,BA,0.2,0.891322469967796,0.8760356780764548,0.8909351876823991,0.8730641025671634,0.891322469967796,0.8745217425420124,0.8911069210667698,0.8730641025671634,0.12693589743283665,0.8730641025671634,0.12693589743283665
DNN,BA,0.3,0.8912961451724712,0.8759872147658344,0.8909146639021824,0.8730666353869592,0.8912961451724712,0.8744997219318756,0.8910842308834268,0.8730666353869592,0.1269333646130409,0.8730666353869592,0.1269333646130409
DNN,BA,0.01,0.8911214256258171,0.875820349062851,0.8907267787065858,0.8727942810917924,0.8911214256258171,0.8742781138454866,0.8909013756469054,0.8727942810917924,0.1272057189082076,0.8727942810917924,0.1272057189082076
DNN,BA,0.1,0.8912267155679954,0.8758905974994269,0.8908495711069758,0.8730101501481592,0.8912267155679954,0.8744238998593136,0.8910175368356181,0.8730101501481592,0.1269898498518408,0.8730101501481592,0.1269898498518408
DNN,BA,0.2,0.8911565222732099,0.8758052712240119,0.8907804248064436,0.8729367128179346,0.8911565222732099,0.8743447257517128,0.8909480282509105,0.8729367128179346,0.12706328718206544,0.8729367128179346,0.12706328718206544
DNN,BA,0.3,0.8912793605390845,0.8759675412286233,0.8908971543211277,0.8730415338390451,0.8912793605390845,0.8744772348086092,0.8910670069427499,0.8730415338390451,0.12695846616095485,0.8730415338390451,0.12695846616095485
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
DNN,BIM,0.01,0.6970457397057146,0.7173837220608019,0.7905198100633607,0.7474857066429466,0.6970457397057146,0.6918057322189344,0.7063226791429793,0.7474857066429466,0.25251429335705355,0.7474857066429466,0.25251429335705355
