model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1
,,,,,,,,,
PGD_Trainer,baseline,0,0.06559498728811784,0.013118997457623568,0.004302702357328342,0.2,0.06559498728811784,0.02462285880493998,0.008075680551535793
PGD_Trainer,PGD,0.01,0.06559498728811784,0.013118997457623568,0.004302702357328342,0.2,0.06559498728811784,0.02462285880493998,0.008075680551535793
PGD_Trainer,PGD,0.1,0.06559498728811784,0.013118997457623568,0.004302702357328342,0.2,0.06559498728811784,0.02462285880493998,0.008075680551535793
PGD_Trainer,PGD,0.2,0.06559498728811784,0.013118997457623568,0.004302702357328342,0.2,0.06559498728811784,0.02462285880493998,0.008075680551535793
PGD_Trainer,PGD,0.3,0.06559498728811784,0.013118997457623568,0.004302702357328342,0.2,0.06559498728811784,0.02462285880493998,0.008075680551535793
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1
,,,,,,,,,
PGD_Trainer,baseline,0,0.9980733226388778,0.7906976779018751,0.9979150280764845,0.6859503360716953,0.9980733226388778,0.7290191856778385,0.9978758393979472
PGD_Trainer,PGD,0.01,0.9974785657143576,0.7881947927400844,0.9973353786381755,0.6649925317401045,0.9974785657143576,0.7136364725818674,0.9971834598689808
PGD_Trainer,PGD,0.1,0.019178816601257368,0.04153576847045215,0.10354504971716239,0.07557509895654732,0.019178816601257368,0.03136992923513733,0.015238557872057534
PGD_Trainer,PGD,0.2,0.0027769284574434665,0.008627502994098235,0.03662827648789468,0.0068016259480634484,0.0027769284574434665,0.001233976064411718,0.004794350655474709
PGD_Trainer,PGD,0.3,0.0025633185761016614,0.008731903879774381,0.0365540186446906,0.0006123055597139339,0.0025633185761016614,0.0011443650371746159,0.004790693931564621
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1
,,,,,,,,,
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1
,,,,,,,,,
PGD_Trainer,baseline,0,0.9978932201899033,0.7900447921283311,0.9977402873059991,0.6770070948469007,0.9978932201899033,0.72262789120227,0.9976698851339068
PGD_Trainer,PGD,0.01,0.9971937525392351,0.7879351476693495,0.9970735860143937,0.6567401045556386,0.9971937525392351,0.7074262540226514,0.9968377734088358
PGD_Trainer,PGD,0.1,0.022227992946685485,0.048397275747738736,0.10639376996395174,0.09199261605651333,0.022227992946685485,0.03931802824405716,0.015507188490391028
PGD_Trainer,PGD,0.2,0.0027769284574434665,0.008595731528950473,0.03661785247426284,0.0068016259480634484,0.0027769284574434665,0.001233575221661219,0.004794211761107005
PGD_Trainer,PGD,0.3,0.0025633185761016614,0.008710045956277113,0.03654684979362086,0.0006123055597139339,0.0025633185761016614,0.0011441730826117114,0.004790630975279053
PGD_Trainer,PGD,0.01,0.9971937525392351,0.7879351476693495,0.9970735860143937,0.6567401045556386,0.9971937525392351,0.7074262540226514,0.9968377734088358
PGD_Trainer,PGD,0.1,0.022227992946685485,0.048397275747738736,0.10639376996395174,0.09199261605651333,0.022227992946685485,0.03931802824405716,0.015507188490391028
PGD_Trainer,PGD,0.2,0.0027769284574434665,0.008595731528950473,0.03661785247426284,0.0068016259480634484,0.0027769284574434665,0.001233575221661219,0.004794211761107005
PGD_Trainer,PGD,0.3,0.0025633185761016614,0.008710045956277113,0.03654684979362086,0.0006123055597139339,0.0025633185761016614,0.0011441730826117114,0.004790630975279053
